ds,yhat,yhat_lower,yhat_upper,Product,Region
2023-04-03,1334.2906430762066,1151.8259564789184,1500.823007860066,Product_B,East
2023-04-10,1365.8666572991754,1188.9687854885726,1527.2112266236325,Product_B,East
2023-04-17,1401.5321308551024,1222.4444725764415,1578.1131193362066,Product_B,East
2023-04-24,1433.0752587733555,1272.383859786254,1590.3550140735538,Product_B,East
2023-05-01,1437.0211946554539,1270.4473816169955,1600.9789272255173,Product_B,East
2023-05-08,1399.9579096105535,1229.0315271552347,1563.2223080568197,Product_B,East
2023-05-15,1339.692441933768,1170.311185864849,1507.9555583294132,Product_B,East
2023-05-22,1290.6035380231924,1113.454130846534,1475.3628607734915,Product_B,East
2023-05-29,1268.1915669516525,1101.3808579137324,1451.4569491132738,Product_B,East
2023-06-05,1255.941324778179,1086.5043421907592,1419.3463981139864,Product_B,East
2023-06-12,1229.6051302818585,1075.1249098432768,1405.3414514252422,Product_B,East
2023-06-19,1187.0363524688273,1009.4491734488848,1368.569862414197,Product_B,East
2023-06-26,1146.9664654902354,955.214252789912,1317.6434969011627,Product_B,East
2023-07-03,1121.9317868801154,954.6375670575883,1302.677950484183,Product_B,East
2023-07-10,1102.6151243003167,932.8085531739686,1275.5673009137556,Product_B,East
2023-07-17,1072.3795120056714,901.2019103037529,1238.6157789304461,Product_B,East
2023-07-24,1029.454216306194,863.1556611240818,1209.705813238088,Product_B,East
2023-07-31,986.5224163879402,818.827678655942,1161.761545319438,Product_B,East
2023-08-07,951.5553411826255,780.7558617005329,1127.3949784401057,Product_B,East
2023-08-14,920.0319679393979,746.2705308307923,1102.284851315736,Product_B,East
2023-08-21,889.7490131066031,717.553518269465,1062.0678000226203,Product_B,East
2023-08-28,873.0030250884905,703.5175802632177,1049.9126294559387,Product_B,East
2023-09-04,881.7147241540997,705.8547197503642,1063.8617793775954,Product_B,East
2023-09-11,902.1501024040911,734.0443403686752,1077.2803382428183,Product_B,East
2023-09-18,899.4177556573219,713.8634360877389,1064.0667871169148,Product_B,East
2023-09-25,857.604392096016,687.7536049880082,1030.0977276399078,Product_B,East
2023-10-02,808.386366489974,624.0873966730773,989.709322276455,Product_B,East
2023-10-09,803.8692466148361,640.1589167169008,978.6939132370718,Product_B,East
2023-10-16,856.1200945934047,691.4621526967338,1029.738493263217,Product_B,East
2023-10-23,916.2082929958726,753.9658959042296,1072.247370811698,Product_B,East
2023-10-30,927.2905502854064,750.6378827825173,1105.7950826754443,Product_B,East
2023-11-06,895.3252315506231,711.03851981747,1062.0696469685872,Product_B,East
2023-11-13,889.0267818270339,717.7668932363416,1063.7537495932552,Product_B,East
2023-11-20,958.0684624335755,796.3135237256396,1125.0627800568789,Product_B,East
2023-11-27,1061.0575115092736,894.3416732604879,1225.0588636183056,Product_B,East
2023-12-04,1095.8824355344514,918.5468921834829,1264.9852252389344,Product_B,East
2023-12-11,1011.4492676197715,833.1968859032058,1183.7350471385905,Product_B,East
2023-12-18,878.9557914114691,701.1583244874954,1045.526139495002,Product_B,East
2023-12-25,835.4638526594191,664.4670907750689,1003.8881959126721,Product_B,East
2024-01-01,951.4181643738109,773.4602182989903,1121.1901508938765,Product_B,East
2024-01-08,1160.9536302146337,1004.9633564311074,1335.9412747128845,Product_B,East
2024-01-15,1328.1195854672244,1162.5742566079714,1516.8684269096354,Product_B,East
2024-01-22,1376.3816407919564,1201.4971709063425,1548.6235478599983,Product_B,East
2024-01-29,1346.108311618484,1180.9235975766003,1518.4084124930869,Product_B,East
2024-02-05,1330.6376412617678,1159.3957042455427,1502.5524519080843,Product_B,East
2024-02-12,1372.7686172299238,1203.0734213285994,1539.6207797944157,Product_B,East
2024-02-19,1433.625255329803,1272.7141768677852,1601.0106025316252,Product_B,East
2024-02-26,1452.6700259945455,1300.6275175047303,1630.651211537415,Product_B,East
2024-03-04,1418.0892582858073,1252.987261126645,1605.200675842435,Product_B,East
2024-03-11,1370.8581822878198,1183.8820329936618,1536.390182147299,Product_B,East
2024-03-18,1352.9634991361015,1170.3671345435423,1529.4545539937487,Product_B,East
2024-03-25,1368.9648199860492,1193.4625628688793,1531.6374586793734,Product_B,East
2024-04-01,1398.5992643467928,1237.9312108747467,1568.6421829919836,Product_B,East
2024-04-08,1429.7829826975749,1267.6447823640751,1603.0050765919686,Product_B,East
2024-04-15,1464.737198180033,1300.8590451887067,1634.317933558501,Product_B,East
2024-04-22,1498.5025612204856,1335.6917466152013,1662.9212086422783,Product_B,East
2024-04-29,1509.0678727588042,1343.1258967220135,1685.0578365387037,Product_B,East
2024-05-06,1478.9492635108281,1302.182699252053,1645.4639853258411,Product_B,East
2024-05-13,1420.3130640429692,1245.986292567822,1594.8942422454336,Product_B,East
2024-05-20,1367.1327831062908,1204.0929796396267,1540.4835071936743,Product_B,East
2024-05-27,1340.3805601562517,1164.3534536113275,1508.7429186615398,Product_B,East
2024-06-03,1328.350687923321,1156.7058823735179,1493.404885557652,Product_B,East
2024-06-10,1305.5259339891204,1135.8151106574992,1480.9672661771258,Product_B,East
2024-06-17,1264.7784189595855,1088.4335878554048,1442.0891125969788,Product_B,East
2024-06-24,1222.7808773735753,1049.5376767524906,1391.297945504788,Product_B,East
2024-07-01,1195.1399406771493,1023.0015406248641,1358.096609308458,Product_B,East
2024-07-08,1176.1530798858196,987.5266573221674,1342.7429500060532,Product_B,East
2024-07-15,1148.5834309647514,977.0427875381058,1305.0514091235912,Product_B,East
2024-07-22,1107.183325287663,941.3925404778121,1282.9644094678033,Product_B,East
2024-07-29,1063.2754989880893,906.7064844883456,1242.8893620953797,Product_B,East
2024-08-05,1026.945798348406,863.7150520338381,1204.2570914610394,Product_B,East
2024-08-12,995.3008311753131,810.3976069204344,1167.2584920131624,Product_B,East
2024-08-19,964.2766956376684,794.0991849236334,1143.5582723093137,Product_B,East
2024-08-26,943.8347054553811,775.0771254854817,1111.927449459869,Product_B,East
2024-09-02,948.0574153898522,785.944570112682,1123.0826053148921,Product_B,East
2024-09-09,968.7384296661493,791.1322518619959,1138.9313344799289,Product_B,East
2024-09-16,972.4655837027336,794.6262462899375,1158.0965633302885,Product_B,East
2024-09-23,936.6785758403385,762.5087062608691,1110.1462583375387,Product_B,East
2024-09-30,884.7659357762357,721.0935948775234,1060.6833810033845,Product_B,East
2024-10-07,869.5263285784549,698.4698084571609,1047.8514290819812,Product_B,East
2024-10-14,913.7840687246792,751.6304813097576,1078.9994572650228,Product_B,East
2024-10-21,977.5034929633953,808.3783157337275,1144.6282521277224,Product_B,East
2024-10-28,999.2868923259637,843.9514083238881,1172.738141782562,Product_B,East
2024-11-04,971.0151625582889,791.1353993979986,1138.5519231370347,Product_B,East
2024-11-11,954.6031547930761,779.9186044173522,1130.808507630797,Product_B,East
2024-11-18,1010.2911850424122,830.5491833233193,1187.7690179216168,Product_B,East
2024-11-25,1114.2195831749123,942.3367869272768,1295.86500572305,Product_B,East
2024-12-02,1167.9675554051266,994.9266420973959,1330.6911418647915,Product_B,East
2024-12-09,1103.1665361709408,929.5301563030168,1269.6719843062726,Product_B,East
2024-12-16,969.4446312398829,784.1499467152847,1136.7609543879437,Product_B,East
2024-12-23,901.3309889516725,730.3334472124313,1066.226510410917,Product_B,East
2024-12-30,989.8281140585251,823.533024739402,1181.4894637537577,Product_B,East
2025-01-06,1192.3195873421814,1021.555850679599,1370.7879379829515,Product_B,East
2025-01-13,1375.85065853389,1200.2283674226335,1539.1833678040537,Product_B,East
2025-01-20,1445.5185612289376,1275.8630326018456,1617.9706898441373,Product_B,East
2025-01-27,1422.463905589375,1239.0577893031718,1582.578506725579,Product_B,East
2025-02-03,1398.7222235949698,1224.9518884609765,1577.1623430270117,Product_B,East
2025-02-10,1431.471048768374,1249.1368031353013,1591.8629700121799,Product_B,East
2025-02-17,1493.9484822956776,1297.7844642242035,1669.8440729116082,Product_B,East
2025-02-24,1523.2565789481098,1348.133032150643,1699.003009496616,Product_B,East
2025-03-03,1496.241519478988,1328.459073517359,1674.574575208099,Product_B,East
2025-03-10,1447.449841314375,1266.4804270177233,1621.535178672723,Product_B,East
2025-03-17,1422.7874661700127,1255.8080946385933,1597.0275091978103,Product_B,East
2025-03-24,1433.9785622095965,1263.2108806311514,1606.4962945494644,Product_B,East
2022-12-26,707.0092109643153,545.3374987990147,861.0993345012639,Product_B,North
2023-01-02,726.286565982384,570.0065505947603,882.7551409837405,Product_B,North
2023-01-09,850.4164477873575,693.0279240634399,1007.1654216223499,Product_B,North
2023-01-16,1007.52089376,855.6716028439937,1159.1163651806671,Product_B,North
2023-01-23,1107.3202059735088,931.5413227941311,1266.804562386683,Product_B,North
2023-01-30,1113.4901913996391,947.7977458567306,1256.288555675698,Product_B,North
2023-02-06,1062.9431523567148,910.4595891224525,1217.6026597135246,Product_B,North
2023-02-13,1023.4086968416206,864.2949199252034,1184.3220929388299,Product_B,North
2023-02-20,1035.5835662973134,876.6136590635624,1197.2781733528223,Product_B,North
2023-02-27,1089.8749684846148,924.956574714411,1244.733336640397,Product_B,North
2023-03-06,1147.1150671175596,980.5920885852793,1312.393398281591,Product_B,North
2023-03-13,1174.5667981391298,1019.1446227741143,1345.6909419559572,Product_B,North
2023-03-20,1165.8892263210105,1002.2175565531039,1321.1315921708558,Product_B,North
2023-03-27,1137.2453364671446,962.6609437157476,1293.585486470241,Product_B,North
2023-04-03,1111.5883276968605,938.6155580249699,1272.1578731709294,Product_B,North
2023-04-10,1104.7064412284165,952.7985042732146,1265.8238748927522,Product_B,North
2023-04-17,1118.5373611638488,950.3688560722475,1273.4646127212604,Product_B,North
2023-04-24,1142.105433233528,990.8570819918044,1297.845422444632,Product_B,North
2023-05-01,1158.9757539430625,992.5269051611475,1309.3404785299792,Product_B,North
2023-05-08,1157.2992912248046,991.4562716309287,1334.4906985943544,Product_B,North
2023-05-15,1135.6478451320631,975.2242541959596,1282.510886224289,Product_B,North
2023-05-22,1100.7833729162978,941.6443481376701,1265.3120960451658,Product_B,North
2023-05-29,1061.2248173998303,907.4774274024028,1221.1535051495193,Product_B,North
2023-06-05,1023.7050288680231,877.8251176080296,1181.6625304265858,Product_B,North
2023-06-12,993.7599744110817,826.377157439904,1159.1875149044242,Product_B,North
2023-06-19,974.9606319376711,823.1906734719328,1140.1650620701325,Product_B,North
2023-06-26,964.1171442502684,805.1082750588035,1118.7652305183205,Product_B,North
2023-07-03,948.9832354928111,799.7987394060099,1108.8673761448867,Product_B,North
2023-07-10,916.237064255898,756.4176738349045,1081.3686277309705,Product_B,North
2023-07-17,865.4621748455594,707.5253644731399,1025.654364665283,Product_B,North
2023-07-24,813.6758898900497,661.9105515501494,971.4062659192156,Product_B,North
2023-07-31,781.7832605973242,626.8611466328996,939.6622016339616,Product_B,North
2023-08-07,774.8120421849989,606.2073283151982,936.5337891721649,Product_B,North
2023-08-14,777.506925473605,623.5654901679377,929.6252176661949,Product_B,North
2023-08-21,771.1687036870371,602.8588698197073,925.0100461477588,Product_B,North
2023-08-28,752.9754000249677,595.2011535910966,913.8058637628176,Product_B,North
2023-09-04,735.5921147331148,572.7230528063659,892.7136489202068,Product_B,North
2023-09-11,728.6962954558089,577.8688093371198,877.7587034520252,Product_B,North
2023-09-18,726.6212284005378,561.7915711936997,879.984119440505,Product_B,North
2023-09-25,718.5396241900753,563.2748041036799,879.8152932694481,Product_B,North
2023-10-02,707.6665788665903,545.0261288339129,872.9182628447081,Product_B,North
2023-10-09,711.9462072432444,547.1292188222006,886.3563973778713,Product_B,North
2023-10-16,741.1677699309023,581.0940612122466,898.0259198931293,Product_B,North
2023-10-23,778.4393254798221,618.1516489729564,937.0598020269077,Product_B,North
2023-10-30,794.0423793291222,636.7343113897667,944.1895294585846,Product_B,North
2023-11-06,781.3396511670335,619.4190942426447,931.864299291407,Product_B,North
2023-11-13,772.0946484646113,607.938298751805,926.1809932425931,Product_B,North
2023-11-20,805.708355844039,650.4462456325848,952.7914308814863,Product_B,North
2023-11-27,880.0717562791817,710.9227474942462,1041.5968647426985,Product_B,North
2023-12-04,940.3041999229716,791.1100088118612,1107.6136172993054,Product_B,North
2023-12-11,927.001856556793,766.2559015526801,1083.841587388516,Product_B,North
2023-12-18,840.4254838196912,675.5540299470279,1027.8067537175887,Product_B,North
2023-12-25,753.1791281685448,602.3936977010835,910.7955485654924,Product_B,North
2024-01-01,751.9394383843844,596.1821309287949,914.4654721441087,Product_B,North
2024-01-08,860.8223848981208,694.7746094820156,1021.0407437252865,Product_B,North
2024-01-15,1019.2296979782673,863.0034709729155,1171.5845470718775,Product_B,North
2024-01-22,1134.1470986655688,978.0670272269018,1290.5664828574352,Product_B,North
2024-01-29,1156.1558001229473,1004.2282597084022,1313.2510208285578,Product_B,North
2024-02-05,1110.820400463368,947.7041120013848,1283.2845220402426,Product_B,North
2024-02-12,1064.965120341307,899.6844187509353,1237.8540743190504,Product_B,North
2024-02-19,1067.2288038713432,908.2792319590302,1226.2197472223531,Product_B,North
2024-02-26,1116.5086716768772,957.0129558591633,1280.4595696502054,Product_B,North
2024-03-04,1176.2174171371555,1026.3784214626937,1333.1985444673908,Product_B,North
2024-03-11,1210.2806915349634,1054.3825398563877,1378.683085063085,Product_B,North
2024-03-18,1207.3343392413153,1043.8192334533119,1372.46287654714,Product_B,North
2024-03-25,1180.5496270885305,1017.6236112025564,1349.287198506383,Product_B,North
2024-04-01,1152.861827673007,989.70515081634,1302.2868982356488,Product_B,North
2024-04-08,1142.0560412688128,980.1258482946167,1303.0519418043978,Product_B,North
2024-04-15,1152.686982109311,983.5694216979477,1316.9156626455372,Product_B,North
2024-04-22,1175.697966002321,1009.978136901497,1342.4575906801774,Product_B,North
2024-04-29,1194.8845243856401,1034.484793227262,1356.7507423441339,Product_B,North
2024-05-06,1196.9409873260079,1049.565101994777,1353.9971502333776,Product_B,North
2024-05-13,1178.5151244473134,1016.2616550537093,1334.3137487218755,Product_B,North
2024-05-20,1145.3580768891834,988.9277367058818,1304.6542868776414,Product_B,North
2024-05-27,1106.0867961318393,949.2408907091174,1268.9802598313847,Product_B,North
2024-06-03,1067.7775519289282,906.1656040899451,1238.1116789392952,Product_B,North
2024-06-10,1036.1144589898795,871.3378221695734,1188.1427515628106,Product_B,North
2024-06-17,1015.2909994894,858.4144235383844,1182.4468114714682,Product_B,North
2024-06-24,1003.7011256863627,844.7800071515258,1169.184590661092,Product_B,North
2024-07-01,990.4638210539614,827.9156445478436,1149.2884640126988,Product_B,North
2024-07-08,961.4228814433061,792.9903366650996,1123.3249893778548,Product_B,North
2024-07-15,913.0415263243062,760.3233851394957,1074.033614747707,Product_B,North
2024-07-22,859.7299792017906,697.4712455548804,1028.495607443298,Product_B,North
2024-07-29,823.2641465395074,657.3481164701304,974.4805245296117,Product_B,North
2024-08-05,812.5019585075604,662.9697549853238,965.8645341937689,Product_B,North
2024-08-12,815.0571950139116,655.4654027257657,976.27974719896,Product_B,North
2024-08-19,811.1388681482731,646.3382692837255,968.6178415611706,Product_B,North
2024-08-26,794.3901436913432,638.5000088999581,950.8612196233347,Product_B,North
2024-09-02,775.7943261423977,612.9223016790403,932.924378930165,Product_B,North
2024-09-09,767.0016926488263,613.1802652746046,918.8836969138579,Product_B,North
2024-09-16,764.9900894793506,604.0960595408153,924.7257507597151,Product_B,North
2024-09-23,758.324747869983,608.2820987082125,916.7646081779124,Product_B,North
2024-09-30,746.848849147258,578.6128583582946,909.4683411584008,Product_B,North
2024-10-07,747.0976011689422,590.8940471534675,907.3398763610242,Product_B,North
2024-10-14,772.3000504613246,598.9649671427778,932.6478310842826,Product_B,North
2024-10-21,810.3867143592349,639.1841987996723,964.6908995572093,Product_B,North
2024-10-28,831.4531101711968,681.3174160527915,982.5726121092795,Product_B,North
2024-11-04,822.4363567381043,671.3136160202828,984.6223043470985,Product_B,North
2024-11-11,809.2133104665558,647.1615166583841,960.3863698738032,Product_B,North
2024-11-18,833.6312017339134,672.1528868330902,997.0895731282147,Product_B,North
2024-11-25,903.5578237840726,731.2384841968427,1053.846238480611,Product_B,North
2024-12-02,971.4876042586775,814.3168709746526,1124.381891842305,Product_B,North
2024-12-09,973.624206855008,813.7091057825835,1137.0799577684206,Product_B,North
2024-12-16,896.4672311136488,729.9022395874214,1060.739646576675,Product_B,North
2024-12-23,802.2689833085506,644.3911443577529,959.2845953391164,Product_B,North
2024-12-30,781.3463617475506,617.0850151198799,944.933133002804,Product_B,North
2025-01-06,872.8947713724422,710.1557795798915,1032.0255494639591,Product_B,North
2025-01-13,1029.4159432269544,862.7021181137317,1195.8512017576697,Product_B,North
2025-01-20,1157.7873453603165,998.8667888245916,1323.7128753969157,Product_B,North
2025-01-27,1196.5534476840357,1030.995836908873,1354.783217974814,Product_B,North
2025-02-03,1158.7351897400536,1008.5725338523695,1308.4286840514574,Product_B,North
2025-02-10,1108.1977707530398,952.0625330107727,1278.2377202268337,Product_B,North
2025-02-17,1100.4681141653534,942.6716276006304,1250.8617820798079,Product_B,North
2025-02-24,1143.4639415918812,985.5862636650868,1308.4199834705423,Product_B,North
2025-03-03,1204.4247277678219,1039.7629689607197,1360.4087249321256,Product_B,North
2025-03-10,1244.7423886985416,1081.9196105022147,1408.400981519923,Product_B,North
2025-03-17,1247.9910854222178,1085.1924916010132,1400.8502023953686,Product_B,North
2025-03-24,1223.8375854571248,1068.299115914524,1395.2020741248934,Product_B,North
2022-12-26,628.6395645898833,489.7953431547262,782.2186898871989,Product_B,South
2023-01-02,694.1066855033368,546.8941884407744,841.47299503538,Product_B,South
2023-01-09,870.8313241168349,723.6182018811807,1007.9711646920948,Product_B,South
2023-01-16,1032.727078333442,891.0827411855158,1176.547746302213,Product_B,South
2023-01-23,1078.4804829980658,932.0272829747232,1214.6967857139066,Product_B,South
2023-01-30,1024.1614443033673,880.3798202325148,1178.657803093564,Product_B,South
2023-02-06,969.5486566065287,822.5983741895847,1119.933932055138,Product_B,South
2023-02-13,983.6821416151133,838.6694157721039,1126.8371715930537,Product_B,South
2023-02-20,1040.1871392824792,881.0469488680388,1187.6636851482372,Product_B,South
2023-02-27,1066.7909772923072,930.1096095947131,1209.7585635976993,Product_B,South
2023-03-06,1039.1915173252485,885.6848709556392,1185.8828305266916,Product_B,South
2023-03-13,1005.5400055663083,871.8768650153158,1156.922901257102,Product_B,South
2023-03-20,1019.4101711001854,873.5016405946823,1160.1470671872912,Product_B,South
2023-03-27,1069.8949888119841,924.5630812014887,1210.1446923779142,Product_B,South
2023-04-03,1095.087437437513,944.7336387783544,1230.3402132517947,Product_B,South
2023-04-10,1059.3735229350164,909.1597639173274,1210.9393897639934,Product_B,South
2023-04-17,998.2941852896142,861.9389023397555,1130.418319473064,Product_B,South
2023-04-24,977.5173058474645,842.8075635109988,1127.9665238628568,Product_B,South
2023-05-01,1017.0189720889394,880.7766076918284,1157.5337629882786,Product_B,South
2023-05-08,1069.9341606179416,921.5592944688563,1214.5776832233994,Product_B,South
2023-05-15,1076.6963200728353,933.4293802479804,1222.1537173973202,Product_B,South
2023-05-22,1027.8341379495896,879.3413326730464,1165.545156615484,Product_B,South
2023-05-29,966.2223936557453,812.0095086830265,1106.4455430633618,Product_B,South
2023-06-05,935.6527952201285,794.3637720925323,1073.7559817557583,Product_B,South
2023-06-12,939.9746437951728,799.1617821980585,1094.191644614694,Product_B,South
2023-06-19,952.541768472576,818.1531418329838,1105.680106835627,Product_B,South
2023-06-26,951.3043585659157,808.7892571740872,1095.164132134908,Product_B,South
2023-07-03,933.4675167024061,782.876473737162,1076.3237539203615,Product_B,South
2023-07-10,902.2674281097055,761.1384408178753,1041.755007433757,Product_B,South
2023-07-17,856.5109107182536,704.8042443952888,994.1797660993697,Product_B,South
2023-07-24,800.8497746206982,648.2811571444014,942.8137752747798,Product_B,South
2023-07-31,756.387808605903,612.6582593722444,898.5659052210009,Product_B,South
2023-08-07,746.3307941511375,598.3674626043471,880.6196796065659,Product_B,South
2023-08-14,768.3594878067263,633.722630096606,907.2595719630774,Product_B,South
2023-08-21,790.6659962017437,656.9340491978714,942.841488792944,Product_B,South
2023-08-28,782.6792144024098,643.0888829700231,934.3362273194887,Product_B,South
2023-09-04,746.2085156823192,603.4345759562509,895.7930188972816,Product_B,South
2023-09-11,709.6719015317155,563.569967924051,857.6134532018339,Product_B,South
2023-09-18,693.8628941074955,544.2833006028151,831.7557461529657,Product_B,South
2023-09-25,693.7061040687673,550.8652163626193,834.314052926351,Product_B,South
2023-10-02,695.1715187836932,552.6228868811143,831.5846113519237,Product_B,South
2023-10-09,699.9032663102798,553.4046172771311,832.4853421055046,Product_B,South
2023-10-16,719.511617175549,571.5189673070608,876.7376090375266,Product_B,South
2023-10-23,748.4625777119732,599.9995109088471,890.695579174478,Product_B,South
2023-10-30,760.2788672131041,615.3037496546378,904.5205611292479,Product_B,South
2023-11-06,742.5909431782236,597.773771512067,876.4474757070187,Product_B,South
2023-11-13,726.5169128165646,583.8722684909044,870.7146404353631,Product_B,South
2023-11-20,759.9427030601238,613.3777945541979,910.1640646952777,Product_B,South
2023-11-27,843.3082101468707,703.623083845049,987.4236919145771,Product_B,South
2023-12-04,907.3211082145749,766.2763114539135,1052.8632413142393,Product_B,South
2023-12-11,876.9395998579689,729.5801318242354,1010.5367591268782,Product_B,South
2023-12-18,762.4509767944887,631.7953247431403,904.99117226163,Product_B,South
2023-12-25,671.1003258363103,523.7870640143427,814.9882249060445,Product_B,South
2024-01-01,709.4852713101309,554.8800500516348,847.2576850238654,Product_B,South
2024-01-08,873.8141940317674,729.7707871667926,1020.4107609964395,Product_B,South
2024-01-15,1048.0216792580304,911.1577868577194,1186.7495387373463,Product_B,South
2024-01-22,1116.795424419616,970.4082814369189,1268.3163910889257,Product_B,South
2024-01-29,1073.7997804133051,938.7583961250136,1218.0928149949686,Product_B,South
2024-02-05,1011.550359941543,866.3814195917091,1156.6161590297577,Product_B,South
2024-02-12,1012.3594961674241,872.9139280498338,1154.8247801183843,Product_B,South
2024-02-19,1066.3299110880794,923.2360201961576,1228.1825755460607,Product_B,South
2024-02-26,1102.1161820245732,959.3649067575216,1251.9114151670683,Product_B,South
2024-03-04,1081.9813995192821,934.7850933654028,1243.9855123521336,Product_B,South
2024-03-11,1044.146765312038,890.5649908857954,1187.8939991705774,Product_B,South
2024-03-18,1047.8030478006347,910.7420020528104,1190.6197831362733,Product_B,South
2024-03-25,1095.4296576505853,949.6168949891043,1240.0213997536605,Product_B,South
2024-04-01,1129.28051004663,986.6039936684099,1270.5506034261314,Product_B,South
2024-04-08,1103.5540493629915,961.3854817695602,1243.9931880787474,Product_B,South
2024-04-15,1041.7265321371935,898.666240815863,1187.0852817598563,Product_B,South
2024-04-22,1009.9262207607167,871.4918469377892,1151.5749223063965,Product_B,South
2024-04-29,1040.2903488906422,902.5844846563301,1179.8953470019567,Product_B,South
2024-05-06,1095.567496857224,955.6835470726273,1241.3750917244379,Product_B,South
2024-05-13,1112.910364684008,962.3868310580739,1249.9851768212873,Product_B,South
2024-05-20,1071.5615580048366,930.8194521046911,1217.624072519777,Product_B,South
2024-05-27,1007.9918774608343,863.5643973022712,1159.7649921175953,Product_B,South
2024-06-03,970.0074489406219,830.6851565725993,1117.6268556292976,Product_B,South
2024-06-10,969.3613106233363,815.1284031847704,1110.7303548648736,Product_B,South
2024-06-17,982.3350427567044,837.6340610479402,1133.9030808386453,Product_B,South
2024-06-24,983.9791991745993,843.7272543119038,1131.160444563517,Product_B,South
2024-07-01,968.5256966685992,828.4649437607517,1111.2295669904952,Product_B,South
2024-07-08,939.4332932879752,797.4138896198731,1078.6945052827882,Product_B,South
2024-07-15,896.0672310092461,744.8160066440234,1038.2398763993008,Product_B,South
2024-07-22,840.8125093910926,705.4967648454736,978.3141784579293,Product_B,South
2024-07-29,792.0581567503301,641.0123689990602,938.4530416799918,Product_B,South
2024-08-05,774.7455919329377,632.2413432825163,909.991087543191,Product_B,South
2024-08-12,792.511670658788,659.5965761445689,937.7122007605012,Product_B,South
2024-08-19,817.3189868078646,664.4295364121956,959.0928771373739,Product_B,South
2024-08-26,815.4563611878998,670.3137408255438,959.9434426875798,Product_B,South
2024-09-02,782.0963437827364,632.3132606051682,925.9681645488525,Product_B,South
2024-09-09,743.0989008266085,608.8001552491393,880.8225616209428,Product_B,South
2024-09-16,723.1295184176798,572.872332330272,863.7360293917188,Product_B,South
2024-09-23,721.2587187802802,565.6514395193215,864.5632706224083,Product_B,South
2024-09-30,722.8071662675709,581.0911512577616,857.4511190692311,Product_B,South
2024-10-07,725.942840916829,575.2895963491254,876.3157239443724,Product_B,South
2024-10-14,742.3993579763203,592.6316729986472,893.7577221204367,Product_B,South
2024-10-21,771.2082079472309,626.4119442839432,912.6842247157551,Product_B,South
2024-10-28,787.8918649995234,642.5657419783207,944.0170776642465,Product_B,South
2024-11-04,774.3694116478142,640.3586168940349,926.1493530993733,Product_B,South
2024-11-11,754.0623827881625,597.1449813219765,900.1758894808236,Product_B,South
2024-11-18,776.3827261564448,641.8405890294312,929.9805319846882,Product_B,South
2024-11-25,854.170948024358,703.669407488125,1000.4125331910963,Product_B,South
2024-12-02,928.2147649062018,791.6341981892544,1075.1096382364494,Product_B,South
2024-12-09,917.128817751327,765.8376847414348,1065.0432265492975,Product_B,South
2024-12-16,811.7857454332682,671.7996745750418,969.7881773702264,Product_B,South
2024-12-23,706.7112948160786,564.7376553215117,862.4379208145286,Product_B,South
2024-12-30,718.1698730139161,570.2080083623187,854.559463460561,Product_B,South
2025-01-06,866.3298832323468,720.644113611128,1012.8432400282629,Product_B,South
2025-01-13,1049.1147530300573,911.5161114586913,1197.2581303380482,Product_B,South
2025-01-20,1141.0098262914378,986.3440428410288,1293.6611755937045,Product_B,South
2025-01-27,1112.8898043619276,962.8788229303904,1255.6831515008546,Product_B,South
2025-02-03,1046.1436109497586,903.0427968802592,1195.4515683696113,Product_B,South
2025-02-10,1033.4810322650856,873.6589807512415,1174.984049276506,Product_B,South
2025-02-17,1082.6161766733069,936.8748872121694,1229.2588556430987,Product_B,South
2025-02-24,1126.5227548957412,999.0733105551076,1279.4460262516968,Product_B,South
2025-03-03,1115.5136842167124,971.3451519530954,1278.713266616676,Product_B,South
2025-03-10,1075.8928903517524,934.395394070607,1216.7345155966161,Product_B,South
2025-03-17,1069.6920902929946,925.4220216114536,1215.5493366073301,Product_B,South
2025-03-24,1112.6631686646167,964.5041739750407,1264.4919122362382,Product_B,South
2022-12-26,518.2736592457143,389.09726534713405,642.9510123646877,Product_C,East
2023-01-02,559.8762588769416,441.7763042911895,686.3454826868543,Product_C,East
2023-01-09,699.7029830296011,576.3680113928938,826.7131754558858,Product_C,East
2023-01-16,844.9677349397849,728.6101119762534,978.6302835928547,Product_C,East
2023-01-23,910.730116533288,779.4829388053702,1039.9700473202931,Product_C,East
2023-01-30,894.4683465640298,774.273601774306,1017.752819109047,Product_C,East
2023-02-06,860.1729134296801,739.0046745083822,985.5710081077343,Product_C,East
2023-02-13,861.8920821037663,740.1689987335766,993.9920236237514,Product_C,East
2023-02-20,897.2324219696075,781.3122531058749,1021.8473711320028,Product_C,East
2023-02-27,932.5866573785945,813.041671709178,1059.7187167040126,Product_C,East
2023-03-06,952.8734423914661,825.3368676409442,1090.4455161209646,Product_C,East
2023-03-13,969.9504676827505,844.6713833557765,1092.817590405922,Product_C,East
2023-03-20,989.4480413125772,862.6531324115806,1119.0498417511667,Product_C,East
2023-03-27,992.6974135717207,867.3914006898792,1109.0177109439778,Product_C,East
2023-04-03,964.2145300412693,841.3201676381115,1083.808171140172,Product_C,East
2023-04-10,925.4599060493563,801.9738660905815,1057.334696954267,Product_C,East
2023-04-17,920.248180230346,793.8844515827151,1048.8493986909596,Product_C,East
2023-04-24,960.7593607612262,829.2738661609416,1089.9021088231857,Product_C,East
